glycan_id,glycan,species,immunogenicity,inferred_origin,link,genus,family,order,class,phylum,kingdom,domain
9500,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)][Fuc(a1-6)]GlcNAc,"['Androctonus_australis_hector', 'Apis_mellifera', 'Bombyx_mori', 'Caenorhabditis_elegans', 'Drosophila_melanogaster', 'Homo_sapiens', 'Mamestra_brassicae', 'Mus_musculus', 'Spodoptera_frugiperda', 'Todarodes_pacificus']",0.0,,N,"['Androctonus', 'Apis', 'Bombyx', 'Caenorhabditis', 'Drosophila', 'Homo', 'Mamestra', 'Mus', 'Spodoptera', 'Todarodes']","['Apidae', 'Bombycidae', 'Buthidae', 'Drosophilidae', 'Hominidae', 'Muridae', 'Noctuidae', 'Ommastrephidae', 'Rhabditidae']","['Diptera', 'Hymenoptera', 'Lepidoptera', 'Oegopsida', 'Primates', 'Rhabditida', 'Rodentia', 'Scorpiones']","['Arachnida', 'Cephalopod', 'Chromadorea', 'Insecta', 'Mammalia']","['Arthropoda', 'Chordata', 'Mollusca', 'Nematoda']",['Animalia'],['Eukarya']
9501,Glc(b1-6)Glc(b1-6)Gal(a1-2)Glc(a1-3)b-Tri-ol,,,Bacteria,,,,,,,,
9502,GalA(a1-2)Rha(a1-4)Gal(a1-2)Rha,,,Angiosperms,,,,,,,,
9503,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya']
9504,GlcNOVac(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAcGro,"['Bradyrhizobium_elkanii', 'Bradyrhizobium_japonicum']",,,,['Bradyrhizobium'],['Bradyrhizobiaceae'],['Rhizobiales'],['Alphaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9505,NeuNAc(a2-6)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-6)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)]Man(a1-3)[GlcNAc(b1-4)][NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
9506,[D-Ara(b1-2)Gal(b1-3)Gal(b1-3)Gal(b1-3)]Gal(b1-4)ManOP(a1-6)Gal,['Leishmania_major'],,,,['Leishmania'],['Trypanosomatidae'],['Trypanosomatida'],['Kinetoplastida'],['Euglenozoa'],['Excavata'],['Eukarya']
9507,Kdo(a2-4)[Glc(b1-6)Glc(b1-4)GlcN(a1-4)GalA(a1-3)LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)]Kdo,,,Bacteria,,,,,,,,
9508,GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,"['Homo_sapiens', 'Rattus_norvegicus']",0.0,,O,"['Homo', 'Rattus']","['Hominidae', 'Muridae']","['Primates', 'Rodentia']",['Mammalia'],['Chordata'],['Animalia'],['Eukarya']
9509,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-3)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)Gal,,,Chordata,,,,,,,,
9510,NeuNAc(a2-6)Gal(b1-4)Glc-ol(1-3)a-Tri-ol,,,Bacteria,,,,,,,,
9511,"Glc(a1-4)2,3-Anhydro-All(a1-4)Glc(a1-4)Glc",,,Angiosperms,,,,,,,,
9512,Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc,,,Mammalia,,,,,,,,
9513,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
9514,[Araf(a1-3)Araf(a1-6)Gal(b1-6)]Gal(b1-3)Gal,['Curcuma_longa'],,,,['Curcuma'],['Zingiberaceae'],['Zingiberales'],['Monocotyledons '],['Angiosperms'],['Plantae'],['Eukarya']
9515,Rha(a1-2)Glc(b1-2)[Qui(b1-4)Rha(a1-6)]Glc,,,Angiosperms,,,,,,,,
9516,Rha(a1-4)Glc(b1-4)GlcA,"['Achyranthes_aspera', 'Anemone_rivularis']",,,,"['Achyranthes', 'Anemone']","['Amaranthaceae', 'Ranunculaceae']","['Caryophyllales', 'Ranunculales']",['Dicotyledons'],['Angiosperms'],['Plantae'],['Eukarya']
9517,Gal(a1-2)Man(a1-6)[Gal(a1-2)][Kdo(a2-3)]Man(a1-4)Man(a1-5)[AraOPN(b1-6)GlcN(a1-4)Kdo(a2-4)]Kdo,['Pectinatus_frisingensis'],,,,['Pectinatus'],['Veillonellaceae'],['Selenomonadales'],['Negativicutes'],['Firmicutes'],['Bacteria'],['Bacteria']
9518,GalOMe(b1-6)GalOMe(b1-6)GalOMe(b1-3)[GalOMe(b1-6)]GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Helix_pomatia'],,,N,['Helix'],['Helicidae'],['Stylommatophora'],['Gastropoda'],['Mollusca'],['Animalia'],['Eukarya']
9519,Glc(b1-4)[Rha(a1-6)Glc(b1-6)Glc(b1-3)GlcA(b1-2)ManOAc(a1-3)]Glc(b1-4)Glc,['Komagataeibacter_xylinus'],,,,['Komagataeibacter'],['Acetobacteraceae'],['Rhodospirillales'],['Alphaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9520,GlcOPyr(b1-3)Glc(b1-3)Glc(b1-6)Glc(b1-6)Glc(b1-4)Glc(b1-4)Glc(b1-3)Glc,['Alcaligenes_faecalis '],,,,['Alcaligenes'],['Alcaligenaceae'],['Burkholderiales'],['Betaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9521,GalOPyr(a1-4)GlcA(b1-4)[Glc(b1-6)]Gal(a1-6)Gal(b1-3)GalOP,['Erwinia_amylovora'],,,,['Erwinia'],['Erwiniaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9522,NeuNGc(a2-3)[GalNAc(b1-4)]Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc,,,Bacteria,,,,,,,,
9523,Neu(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
9524,Man(a1-3)[Man(a1-3)]Man(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAcN,['Aspergillus_awamori'],,,,['Aspergillus'],['Trichocomaceae'],['Eurotiales'],['Eurotiomycetes'],['Ascomycota'],['Fungi'],['Eukarya']
9525,DDManHep(a1-2)L-4dThrHexA4en(b1-3)[LDManHep(a1-7)]LDManHepOPEtn(a1-3)[Glc(b1-4)]LDManHep(a1-5)[AraN(b1-8)][Kdo(a2-4)]Kdo(a2-6)GlcN(b1-6)GlcOPN,['Proteus_penneri'],,,,['Proteus'],['Morganellaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9526,GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Gallus_gallus'],,,N,['Gallus'],['Phasianidae'],['Galliformes'],['Aves'],['Chordata'],['Animalia'],['Eukarya']
9527,LDManHep(a1-6)Glc(a1-2)Glc(a1-3)[Gal(a1-6)]Glc(a1-3)[LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOP(a1-5)[Kdo(a2-4)]Kdo,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9528,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
9529,Xyl(b1-2)[Xyl(b1-3)]a-Tri-ol,,,Angiosperms,,,,,,,,
9530,Glc(a1-2)[Glc(a1-3)]Gal,,,Bacteria,,,,,,,,
9531,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(a1-4)[D-Fuc(b1-6)]GlcNAc,,,Animalia,,,,,,,,
9532,QuiNFo(b1-4)GalNAcAN(a1-4)GalNAcOAcA(a1-3)QuiNAc(a1-3)QuiNFo,['Photorhabdus_asymbiotica'],,,,['Photorhabdus'],['Morganellaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9533,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc,,,Chordata,,,,,,,,
9534,Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Chordata,,,,,,,,
9535,Xyl(a1-6)Glc(b1-4)[Gal(b1-2)Xyl(a1-6)]Glc(b1-4)[Gal(a1-2)Gal(b1-2)Xyl(a1-6)]Glc(b1-4)Glc,['Arabidopsis_thaliana'],,,,['Arabiopsis'],['Brassicaceae'],['Brassicales'],['Dicotyledons'],['Angiosperms'],['Plantae'],['Eukarya']
9536,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)Glc,,,Chordata,,,,,,,,
9537,D-Rha(a1-6)Man(a1-6)Man(a1-5)Kdo(a2-6)GlcN(b1-6)GlcOPN,['Arenibacter_certesii'],,,,['Arenibacter'],['Flavobacteriaceae'],['Flavobacteriales'],['Flavobacteria'],['Bacteroidetes'],['Bacteria'],['Bacteria']
9538,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)[Fuc(a1-3)]Glc,['Homo_sapiens'],0.0,,free,['Homo'],['Hominidae'],['Primates'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya']
9539,Glc(b1-3)[GlcN(b1-3)[Glc(b1-6)]Glc(b1-6)Glc(b1-6)]Glc(b1-6)Glc,,,Basidiomycota,,,,,,,,
9540,Glc(a1-4)[Glc(a1-4)Glc(a1-6)]Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc,['Scedosporium_boydii'],,,,['Scedosporium'],['Microascaceae'],['Microascales'],['Sordariomycetes'],['Ascomycota'],['Fungi'],['Eukarya']
9541,GlcOMe(b1-4)L-AcoOMe(a1-2)L-Aco,,,Dicotyledons,,,,,,,,
9542,Man(a1-6)Glc(b1-4)GlcNAc(b1-4)[Fuc(a1-2)]Gal(b1-3)GalNAc,,,Animalia,,,,,,,,
9543,Rha(a1-3)Gal(a1-3)GlcNAc(b1-3)Rha(a1-3)Rha(a1-3)Rha(a1-3)Rha(a1-3)Rha(a1-4)GlcNAc,,,Bacteria,,,,,,,,
9544,GalOSOEt(b1-4)IdoOSOEtA(a1-3)GalOS(b1-4)IdoOSOEtA(a1-3)GalOS(b1-4)IdoOSOEtA,,,Bacteria,,,,,,,,
9545,Gal(b1-3)[GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)]GalNAc,,,Chordata,,,,,,,,
9546,Rha(a1-3)Rha(a1-2)Gal,,,Bacteria,,,,,,,,
9547,NeuNAc(a2-8)NeuNAcOAc(a2-3)Gal(b1-4)Glc,,,Bacteria,,,,,,,,
9548,NeuNAc(a2-6)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-2)Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Chordata,,,,,,,,
9549,GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)][GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc,,,Chordata,,,,,,,,
9550,GalNAc(b1-3)GalNAc(a1-3)Gal(b1-3)Man(a1-3)Man,['Campylobacter_lari'],,,,['Campylobacter'],['Campylobacteraceae'],['Campylobacterales'],['Epsilonproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9551,GlcA(a1-2)[GlcN(a1-7)]LDManHep(a1-3)[LDManHep(a1-4)[GlcNAc(a1-4)ManOAcA(b1-3)FucNAcNMe(b1-6)]GlcN(a1-4)[GalAN(a1-6)]Glc(b1-4)]LDManHep(a1-5)KdoOPEtn,,,Bacteria,,,,,,,,
9552,NeuNAc(a2-3)[NeuNAc(a2-3)Gal(b1-4)]GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Chordata,,,,,,,,
9553,GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Bos_taurus', 'Gallus_gallus', 'Homo_sapiens']",0.0,,N,"['Bos', 'Gallus', 'Homo']","['Bovidae', 'Hominidae', 'Phasianidae']","['Artiodactyla', 'Galliformes', 'Primates']","['Aves', 'Mammalia']",['Chordata'],['Animalia'],['Eukarya']
9554,GlcA(b1-3)GalNAc(b1-4)GlcA,"['Escherichia_coli', 'Moraxella_bovis', 'Pasteurella_multocida']",,,,"['Escherichia', 'Moraxella', 'Pasteurella']","['Enterobacteriaceae', 'Moraxellaceae', 'Pasteurellaceae']","['Enterobacterales', 'Pasteurellales', 'Pseudomonadales']",['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9555,Glc(a1-3)QuiNAc(a1-4)Glc,['Rhizobium_leguminosarum'],1.0,,,['Rhizobium'],['Rhizobiaceae'],['Rhizobiales'],['Alphaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9556,Man(a1-3)Man(a1-3)QuiNAc(b1-4)Glc(b1-4)Kdo,['Brucella_melitensis'],,,,['Brucella'],['Brucellaceae'],['Rhizobiales'],['Alphaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9557,Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)[Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Angiosperms,,,,,,,,
9558,RhaOMe(a1-4)GlcOMe(b1-6)GlcOMe,['Akebia_quinata'],,,,['Akebia'],['Lardizabalaceae'],['Ranunculales'],['Dicotyledons'],['Angiosperms'],['Plantae'],['Eukarya']
9559,D-RhaOFoN(a1-2)D-RhaOFoN(a1-2)D-Rha(a1-2)D-RhaOFoN(a1-2)D-RhaOFoN,,,Bacteria,,,,,,,,
9560,Gal(a1-4)Gal(b1-4)GlcNAc(b1-4)Gal(b1-4)Glc,,,Columbiformes,,,,,,,,
9561,Gal(a1-3)Man(a1-3)Glc(b1-6)Glc,,,Bacteria,,,,,,,,
9562,Galf(b1-3)Man(a1-2)Man(a1-2)Man(a1-6)Man(a1-4)GlcNOAep,['Trypanosoma_cruzi'],,,,['Trypanosoma'],['Trypanosomatidae'],['Trypanosomatida'],['Kinetoplastida'],['Euglenozoa'],['Excavata'],['Eukarya']
9563,D-6dAlt(b1-3)GalNAc(b1-3)Gal(b1-4)Gal(b1-3)GalNAc,,,Chordata,O,,,,,,,
9564,Galf(b1-3)Gal(a1-2)D-Rha(a1-3)Man(a1-3)Glc-ol,['Fibrobacter_succinogenes'],,,,['Fibrobacter'],['Fibrobacteraceae'],['Fibrobacterales'],['Fibrobacteria'],['Fibrobacteres'],['Bacteria'],['Bacteria']
9565,Man(a1-2)[Glc(a1-4)]Man(a1-3)D-FucNAc(a1-6)Man(a1-2)Man,['Enterobacter_cloacae'],,,,['Enterobacter'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9566,QuiN(b1-2)Rha(a1-4)GalAN(a1-6)[GlcAN(b1-3)Glc(b1-4)]Gal(a1-5)Kdo,['Agrobacterium_larrymoorey'],,,,['Agrobacterium'],['Rhizobiaceae'],['Rhizobiales'],['Alphaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9567,GlcA(a1-4)GlcNAc(a1-4)GlcA,['Comamonas_testosteroni'],,,,['Comamonas'],['Comamonadaceae'],['Burkholderiales'],['Betaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9568,"L-GalOS(a1-3)GalOMe(b1-4)L-GalOS(a1-3)GalOMe(b1-4)3,6-Anhydro-L-Gal(a1-3)Gal",['Pseudoalteromonas_atlantica'],,,,['Pseudoalteromonas'],['Pseudoalteromonadaceae'],['Alteromonadales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9569,Gal(b1-4)Gal(b1-3)D-Araf,,,none,,,,,,,,
9570,NeuNAc(a2-8)NeuNAc(a2-3)Gal(b1-4)Glc(b1-4)LDManHep(a1-5)KdoOPPEtn,['Haemophilus_influenzae'],,,,['Haemophilus'],['Pasteurellaceae'],['Pasteurellales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9571,6dGul(b1-3)[6dGul(b1-4)]Man(b1-4)[Fuc(a1-2)]Gal(a1-3)GalNAc,['Yersinia_enterocolitica'],,,,['Yersinia'],['Yersiniaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9572,[Par(a1-3)]Man(a1-4)Rha(a1-3)[Glc(a1-6)]Gal(a1-2)Man,"['Salmonella_enterica', 'Salmonella_paratyphi']",,,,['Salmonella'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9573,Gal(a1-3)[ManOP(a1-2)Man(a1-6)]Man(a1-4)GlcN,,,none,,,,,,,,
9574,GlcNAc(a1-8)DLGalNonUloNAcN-onic(a2-3)FucNAm,,,Bacteria,,,,,,,,
9575,GalNAc(a1-6)Man(a1-3)Fuc(a1-3)GlcNAc,['Edwardsiella_tarda'],,,,['Edwardsiella'],['Hafniaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9576,GlcOMeA(a1-2)[Xyl(b1-4)Xyl(b1-4)Xyl(b1-4)Xyl(b1-4)]Xyl,,,Angiosperms,,,,,,,,
9577,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc,['Mycoplasma_pneumoniae'],,,,['Mycoplasma'],['Mycoplasmataceae'],['Mycoplasmatales'],['Mollicutes'],['Tenericutes'],['Bacteria'],['Bacteria']
9578,GlcOSA(b1-3)[Gal(b1-4)]Gal(b1-4)[Fuc(a1-2)]Gal(b1-3)GalNAc,['Rana_temporaria'],,,O,['Rana'],['Ranidae'],['Anura'],['Amphibia'],['Chordata'],['Animalia'],['Eukarya']
9579,Glc(b1-4)[GlcA(b1-2)ManOAc(a1-3)]GlcOAc(b1-4)Glc,['Komagataeibacter_xylinus'],,,,['Komagataeibacter'],['Acetobacteraceae'],['Rhodospirillales'],['Alphaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9580,GlcOS(a1-6)GlcOS(a1-6)GlcOS(a1-6)GlcOS(a1-6)GlcOS,,,Basidiomycota,,,,,,,,
9581,GlcNAc(b1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc,,,Chordata,,,,,,,,
9582,GlcNAcNAla(b1-4)ManNAcNAmA(b1-4)QuiNAc-ol,['Vibrio_anguillarum'],,,,['Vibrio'],['Vibrionaceae'],['Vibrionales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9583,GlcOPyr(b1-3)Glc(b1-3)Glc(b1-6)Glc,"['Agrobacterium_tumefaciens', 'Alcaligenes_faecalis ']",,,,"['Agrobacterium', 'Alcaligenes']","['Alcaligenaceae', 'Rhizobiaceae']","['Burkholderiales', 'Rhizobiales']","['Alphaproteobacteria', 'Betaproteobacteria']",['Proteobacteria'],['Bacteria'],['Bacteria']
9584,D-Araf(b1-2)D-Araf(a1-5)D-Araf(a1-5)D-Araf,,,Actinobacteria,,,,,,,,
9585,GlcNMe(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc,,,Bacteria,,,,,,,,
9586,GalNAcOS(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Sus_scrofa'],,,N,['Sus'],['Suidae'],['Artiodactyla'],['Mammalia'],['Chordata'],['Animalia'],['Eukarya']
9587,GlcNAc(b1-2)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)][GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
9588,Glc(a1-4)Glc(a1-3)[ManNAc(b1-4)]Rha,,,Bacteria,,,,,,,,
9589,Kdn(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcN,,,none,,,,,,,,
9590,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Insecta,,,,,,,,
9591,LDManHep(a1-2)[Gal(a1-4)Gal(b1-4)Glc(b1-4)Glc(a1-3)]LDManHep(a1-3)[Glc(b1-4)Glc(b1-4)]LDManHep(a1-5)Kdo(a2-6)GlcN(b1-6)GlcN,,,Bacteria,,,,,,,,
9592,Galf(a1-3)[Gal(b1-6)]Man(a1-2)Glc(a1-3)b-Tri-ol,,,Bacteria,,,,,,,,
9593,Glc(a1-2)Glc(a1-2)[GlcNAc(a1-3)]Gal(a1-3)Glc(a1-3)[GlcNAc(a1-7)LDManHep(a1-7)]LDManHep(a1-3)LDManHep(a1-5)[Kdo(a2-4)Kdo(a2-4)]Kdo,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9594,NeuNAc(a2-3)Gal(b1-3)GalNAc(b1-4)Gal(a1-4)Glc,,,Bacteria,,,,,,,,
9595,[Glc(a1-4)GlcA(a1-2)]Galf(b1-6)Galf,"['Digitiseta_setiramosa', 'Inaequalispora_prestonii', 'Myrothecium_inundatum', 'Paramyrothecium_roridum', 'Xenomyrothecium_tongaense']",,,,"['Digitiseta', 'Inaequalispora', 'Myrothecium', 'Paramyrothecium', 'Xenomyrothecium']","['Stachybotriaceae', 'Stachybotryaceae']",['Hypocreales'],['Sordariomycetes'],['Ascomycota'],['Fungi'],['Eukarya']
9596,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)[NeuNGc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,,,,,,,,
9597,GlcNAcOAc(a1-2)LDManHepOPEtn(a1-3)[Neu(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-4)]LDManHep(a1-5)Kdo,,,Bacteria,,,,,,,,
9598,Gal(a1-2)[Gal(a1-2)][Kdo(a2-3)]Man(a1-4)Man(a1-5)[GlcN(a1-4)Kdo(a2-4)]Kdo(a2-6)GlcN(b1-6)GlcOPN,['Pectinatus_frisingensis'],,,,['Pectinatus'],['Veillonellaceae'],['Selenomonadales'],['Negativicutes'],['Firmicutes'],['Bacteria'],['Bacteria']
9599,[GlcA(a1-2)]Galf(b1-6)Galf,"['Albifimbria_verrucaria', 'Myrothecium_atroviride']",,,,"['Albifimbria', 'Myrothecium']",['Stachybotryaceae'],['Hypocreales'],['Sordariomycetes'],['Ascomycota'],['Fungi'],['Eukarya']
9600,Man(a1-3)GlcNAc(a1-4)GlcNAc,,,Bacteria,,,,,,,,
9601,Gal(b1-3)GalNAc(a1-6)Gal,,,Eukarya,,,,,,,,
9602,GlcNAc(b1-6)Glc(a1-2)Glc(a1-3)[Gal(a1-6)]Glc(a1-3)[LDManHep(a1-7)]LDManHep(a1-3)LDManHep,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9603,D-RhaNAc(a1-3)Man(a1-3)Man(a1-3)RhaOMe(a1-3)Rha(b1-3)Man,['Caulobacter_vibrioides'],,,,['Caulobacter'],['Caulobacteraceae'],['Caulobacterales'],['Alphaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9604,Glc(a1-2)Glc(a1-6)Glc(a1-4)Glc,,,Bacteria,,,,,,,,
9605,GalNAc(b1-3)Rha(a1-4)Glc(a1-4)Gal(b1-3)GalNAc(a1-4)GalNAc,['Escherichia_coli'],,,,['Escherichia'],['Enterobacteriaceae'],['Enterobacterales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9606,NeuNAc(a2-3)Gal(b1-4)Glc(b1-4)LDManHep(a1-5)KdoOPPEtn,['Haemophilus_influenzae'],,,,['Haemophilus'],['Pasteurellaceae'],['Pasteurellales'],['Gammaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
9607,Glc(b1-3)[Glc(b1-3)Glc(b1-6)]Glc(b1-6)Glc(b1-6)Glc(b1-6)Glc,,,Basidiomycota,,,,,,,,
9608,GlcNOSte(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Sinorhizobium_fredii', 'Sinorhizobium_sojae']",,,,['Sinorhizobium'],['Rhizobiaceae'],['Rhizobiales'],['Alphaproteobacteria'],['Proteobacteria'],['Bacteria'],['Bacteria']
